DATAH,SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
DATAU,secs,nsecs,index,diag,,date,time,ppm,ppm,ppb,kPa,°C,kPa,°C,,µsecs,°C,counts,°C,V,CHK
DATA,1775751563,809309005,4265,0,,4/9/2026,11:19:23,16283.2,435.16754,2106.6436,39.3368,55.001,28.1317,40.2568,0.0028305,11.3853,54.4998,287.25,0.508597,14.447,148
DATA,1775751564,809309005,4269,0,,4/9/2026,11:19:24,16314.501,437.91882,2111.0017,39.3364,55.001,28.1371,40.2568,0.00282572,11.3856,54.5,110,0.508597,14.4467,17
DATA,1775751565,809309005,4273,0,,4/9/2026,11:19:25,16314.929,435.95947,2183.4868,39.3372,55.001,28.1388,40.2568,0.00282121,11.385,54.5,-46.75,0.508597,14.4463,157
DATA,1775751566,809309005,4277,0,,4/9/2026,11:19:26,16307.05,435.3949,2161.4292,39.338,55.001,28.1359,40.2568,0.00282202,11.3854,54.4998,-233.5,0.508597,14.4463,193
DATA,1775751567,809309005,4281,0,,4/9/2026,11:19:27,16285.52,435.19861,2108.1494,39.3376,55.001,28.1288,40.2568,0.00281721,11.3858,54.4998,-254,0.508597,14.4455,215
DATA,1775751568,809309005,4285,0,,4/9/2026,11:19:28,16267.329,434.65414,2100.4727,39.3364,55.001,28.1234,40.2568,0.00281543,11.386,54.4998,-220.5,0.508597,14.4459,39
DATA,1775751569,809309005,4289,0,,4/9/2026,11:19:29,16311.183,434.20874,2101.6638,39.3368,55.001,28.1193,40.2568,0.00282109,11.3853,54.4998,-77,0.508597,14.4459,214
DATA,1775751570,808963060,4293,0,,4/9/2026,11:19:30,16432.518,432.90854,2100.9529,39.3368,55.001,28.1143,40.2568,0.00283782,11.3854,54.4998,-166.25,0.508597,14.4463,148
DATA,1775751571,808963060,4297,0,,4/9/2026,11:19:31,16599.41,431.92996,2101.7014,39.3368,55.001,28.111,40.2568,0.00286056,11.3845,54.4998,-59,0.508597,14.4486,115
DATA,1775751572,808963060,4301,0,,4/9/2026,11:19:32,16536.668,433.82159,2102.0674,39.338,55.001,28.1085,40.2568,0.00284748,11.3853,54.4998,-95.5,0.508597,14.4482,4
DATA,1775751573,808963060,4305,0,,4/9/2026,11:19:33,16440.369,436.16479,2103.5701,39.3417,55.001,28.106,40.2568,0.00282537,11.3852,54.4998,-282.25,0.508597,14.4482,87
DATA,1775751574,808963060,4309,0,,4/9/2026,11:19:34,16336.498,437.36127,2104.688,39.3397,55.001,28.099,40.2568,0.00281536,11.3842,54.4998,-348.5,0.508597,14.4486,27
DATA,1775751575,808963060,4313,0,,4/9/2026,11:19:35,16288.427,432.52759,2099.8315,39.3318,55.001,28.0928,40.2568,0.00284648,11.3854,54.4998,-280.75,0.508597,14.4482,180
DATA,1775751576,808963060,4317,0,,4/9/2026,11:19:36,16470.451,429.46634,2099.9546,39.3334,55.001,28.0923,40.2568,0.00287947,11.3846,54.4998,171.25,0.508597,14.4482,132
DATA,1775751577,808618068,4321,0,,4/9/2026,11:19:37,16709.039,430.51212,2099.3071,39.3359,55.001,28.0936,40.2568,0.00289458,11.3844,54.4998,-225.75,0.508597,14.4482,166
DATA,1775751578,808618068,4325,0,,4/9/2026,11:19:38,16540.482,433.99371,2098.1069,39.3359,55.001,28.0919,40.2568,0.00285042,11.385,54.4998,53.5,0.508597,14.4482,234
DATA,1775751579,808618068,4329,0,,4/9/2026,11:19:39,16374.237,434.978,2098.3779,39.3364,55.001,28.0965,40.2568,0.00282563,11.3858,54.4998,158.75,0.508597,14.4463,63
DATA,1775751580,808618068,4333,0,,4/9/2026,11:19:40,16367.983,434.66989,2098.5757,39.3376,55.001,28.1002,40.2568,0.00282302,11.385,54.4998,162.75,0.508597,14.4455,77
DATA,1775751581,808618068,4337,0,,4/9/2026,11:19:41,16413.844,434.13501,2098.5042,39.3372,55.001,28.104,40.2568,0.00283308,11.3852,54.4998,-119.5,0.508597,14.4447,30
DATA,1775751582,808618068,4341,0,,4/9/2026,11:19:42,16499.744,433.62375,2098.5886,39.338,55.001,28.0994,40.2568,0.00284404,11.3848,54.4998,-643,0.508597,14.4447,246
DATA,1775751583,808618068,4345,0,,4/9/2026,11:19:43,16588.459,432.28506,2098.7754,39.3368,55.001,28.0932,40.2568,0.00286251,11.3844,54.4998,-215.25,0.508597,14.4447,179
DATA,1775751584,808618068,4349,0,,4/9/2026,11:19:44,16639.357,432.36691,2098.783,39.3372,55.001,28.089,40.2568,0.00286284,11.3843,54.4998,-15,0.508597,14.4443,138
DATA,1775751585,808279991,4353,0,,4/9/2026,11:19:45,16543.562,432.99432,2098.5208,39.3376,55.001,28.0886,40.2568,0.00285615,11.3851,54.4998,83.5,0.508597,14.4439,43
DATA,1775751586,808279991,4357,0,,4/9/2026,11:19:46,16458.371,434.25998,2106.8647,39.3393,55.001,28.0903,40.2568,0.00282783,11.3852,54.4998,-108.25,0.508597,14.4443,189
DATA,1775751587,808279991,4361,0,,4/9/2026,11:19:47,16449.98,437.25974,2271.8391,39.3438,55.001,28.0874,40.2568,0.00281682,11.3844,54.4998,-130.25,0.508597,14.4447,144
DATA,1775751588,808279991,4365,0,,4/9/2026,11:19:48,16519.121,435.18048,2176.1587,39.3413,55.001,28.0865,40.2568,0.00284396,11.384,54.4998,65.5,0.508597,14.447,193
DATA,1775751589,808279991,4369,0,,4/9/2026,11:19:49,16673.449,432.44803,2106.5789,39.3393,55.001,28.0828,40.2568,0.00287696,11.3837,54.4998,-272.5,0.508597,14.447,112
DATA,1775751590,808279991,4373,0,,4/9/2026,11:19:50,16797.631,430.69348,2099.9858,39.3355,55.001,28.0762,40.2568,0.00290279,11.3829,54.4998,-437.5,0.508597,14.4467,156
DATA,1775751591,808279991,4377,0,,4/9/2026,11:19:51,16821.453,431.00266,2102.1687,39.3359,55.001,28.0733,40.2568,0.00291748,11.3832,54.5,-65.25,0.508597,14.4459,199
DATA,1775751592,807931900,4381,0,,4/9/2026,11:19:52,16806.973,431.61383,2102.1104,39.3364,55.001,28.0724,40.2568,0.00291193,11.3833,54.5002,-163.75,0.508597,14.4467,113
DATA,1775751593,807931900,4385,0,,4/9/2026,11:19:53,16694.961,431.75854,2099.4062,39.3368,55.001,28.0704,40.2568,0.00289813,11.3838,54.5004,31.25,0.508597,14.4467,61
DATA,1775751594,807931900,4389,0,,4/9/2026,11:19:54,16647.654,432.63443,2098.7432,39.3364,55.001,28.0699,40.2568,0.00287854,11.3835,54.5005,-116.75,0.508597,14.4467,171
DATA,1775751595,807931900,4393,0,,4/9/2026,11:19:55,16620.568,432.15591,2098.5969,39.3376,55.001,28.0662,40.2568,0.00287607,11.384,54.5005,60,0.508597,14.4459,122
DATA,1775751596,807931900,4397,0,,4/9/2026,11:19:56,16552.879,433.08624,2098.3743,39.3372,55.001,28.0691,40.2568,0.00286716,11.3845,54.5005,71.5,0.508597,14.4443,14
DATA,1775751597,807931900,4401,0,,4/9/2026,11:19:57,16544.68,432.95883,2098.5337,39.3372,55.001,28.0708,40.2568,0.00286559,11.3843,54.5005,55.75,0.508597,14.4439,22
DATA,1775751598,807931900,4405,0,,4/9/2026,11:19:58,16534.646,432.23297,2098.3833,39.3384,55.001,28.0716,40.2568,0.00286287,11.3842,54.5005,51.75,0.508597,14.4435,57
DATA,1775751599,807931900,4409,0,,4/9/2026,11:19:59,16579.678,432.59131,2098.5615,39.3384,55.001,28.0716,40.2568,0.00287042,11.3837,54.5005,-63,0.508597,14.4431,213
DATA,1775751600,807599067,4413,0,,4/9/2026,11:20:00,16607.705,432.62515,2099.272,39.3376,55.001,28.0704,40.2568,0.00286468,11.3837,54.5005,40.25,0.508597,14.4427,226
DATA,1775751601,807599067,4417,0,,4/9/2026,11:20:01,16601.707,433.26254,2100.1628,39.3384,55.001,28.0691,40.2568,0.00286813,11.3836,54.5005,-48.5,0.508597,14.4423,6
DATA,1775751602,807599067,4421,0,,4/9/2026,11:20:02,16567.141,433.52258,2099.3193,39.3388,55.001,28.0691,40.2568,0.00285822,11.3837,54.5005,-18.25,0.508597,14.4427,80
DATA,1775751603,807599067,4425,0,,4/9/2026,11:20:03,16515.783,434.68259,2098.5803,39.3405,55.001,28.0687,40.2568,0.00284269,11.3841,54.5005,-134.5,0.508597,14.4427,90
DATA,1775751604,807599067,4429,0,,4/9/2026,11:20:04,16560.896,433.00256,2098.4429,39.3388,55.001,28.0683,40.2568,0.00286297,11.384,54.5005,175.75,0.508597,14.4431,56
DATA,1775751605,807599067,4433,0,,4/9/2026,11:20:05,16596.133,433.18375,2099.3103,39.3384,55.001,28.0708,40.2568,0.00286516,11.384,54.5005,-39.25,0.508597,14.4455,31
DATA,1775751606,807599067,4437,4,,4/9/2026,11:20:06,16617.283,433.73755,23433.518,39.3388,55.001,28.0708,40.2568,0.00414922,11.3392,54.5005,288.25,0.508597,14.4451,99
DATA,1775751607,807251930,4441,4,,4/9/2026,11:20:07,16661.779,430.70435,41501.238,39.3368,55.001,28.0762,40.2568,0.00369598,11.2662,54.5005,-135.75,0.508597,14.4451,129
DATA,1775751608,807251930,4445,0,,4/9/2026,11:20:08,16579.736,422.71381,11553.366,39.3343,55.001,28.0749,40.2568,0.0031036,11.3518,54.5005,-228.25,0.508597,14.4447,67
DATA,1775751609,807251930,4449,0,,4/9/2026,11:20:09,16599.508,423.81927,9251.5391,39.3368,55.001,28.0699,40.2568,0.00300801,11.3613,54.5005,-87,0.508597,14.4447,201
DATA,1775751610,807251930,4453,0,,4/9/2026,11:20:10,16655.381,428.19971,3390.5952,39.3347,55.001,28.0683,40.2568,0.00291769,11.3782,54.5007,-9.5,0.508597,14.4451,239
DATA,1775751611,807251930,4457,0,,4/9/2026,11:20:11,16678.967,429.40823,3857.9482,39.3343,55.001,28.0679,40.2568,0.00299715,11.3799,54.5013,56.25,0.508597,14.4459,73
DATA,1775751612,807251930,4461,0,,4/9/2026,11:20:12,16705.242,417.45615,14682.209,39.3351,55.001,28.0708,40.2568,0.00325452,11.3465,54.5013,364.75,0.508597,14.4467,58
DATA,1775751613,807251930,4465,0,,4/9/2026,11:20:13,16807.436,422.87619,6381.106,39.3343,55.001,28.0753,40.2568,0.00300181,11.366,54.5013,-6.25,0.508597,14.4447,156
DATA,1775751614,807251930,4469,0,,4/9/2026,11:20:14,16715.57,428.40121,2544.3689,39.3343,55.001,28.0766,40.2568,0.00293177,11.3809,54.5013,75,0.508597,14.4447,91
DATA,1775751615,806912899,4473,0,,4/9/2026,11:20:15,16638.043,428.46045,2200.2859,39.3347,55.001,28.0757,40.2568,0.00291701,11.3838,54.5013,2.5,0.508597,14.4443,184
DATA,1775751616,806912899,4477,0,,4/9/2026,11:20:16,16633.891,429.54031,2158.917,39.3343,55.001,28.0737,40.2568,0.00290525,11.3834,54.5013,-47.75,0.508597,14.4435,43
DATA,1775751617,806912899,4481,0,,4/9/2026,11:20:17,16648.904,430.25879,2134.813,39.3359,55.001,28.0749,40.2568,0.00289894,11.3836,54.5013,-8.75,0.508597,14.4427,19
DATA,1775751618,806912899,4485,0,,4/9/2026,11:20:18,16571.449,430.82364,2125.0503,39.3368,55.001,28.0753,40.2568,0.0028861,11.3834,54.5013,-7,0.508597,14.4435,90
DATA,1775751619,806912899,4489,0,,4/9/2026,11:20:19,16595.109,429.67389,2123.458,39.3376,55.001,28.0762,40.2568,0.00289659,11.3838,54.5011,137.25,0.508597,14.4431,79
DATA,1775751620,806912899,4493,0,,4/9/2026,11:20:20,16832.307,428.60245,2117.5078,39.338,55.001,28.0786,40.2568,0.00292215,11.3829,54.5007,-113,0.508597,14.4431,175
DATA,1775751621,806912899,4497,0,,4/9/2026,11:20:21,17083.697,429.06015,2114.0913,39.338,55.001,28.0741,40.2568,0.00294326,11.3822,54.5005,-510,0.508597,14.4423,167
DATA,1775751622,806569099,4501,0,,4/9/2026,11:20:22,17114.012,429.285,2112.7061,39.3393,55.001,28.0679,40.2568,0.00294937,11.3819,54.5005,-347.25,0.508597,14.4439,21
DATA,1775751623,806569099,4505,0,,4/9/2026,11:20:23,17039.314,429.7952,2108.4268,39.3388,55.001,28.0612,40.2568,0.00293498,11.3823,54.5005,-127.25,0.508597,14.4443,83
DATA,1775751624,806569099,4509,0,,4/9/2026,11:20:24,16943.689,431.05164,2106.2283,39.3393,55.001,28.0596,40.2568,0.00291544,11.3823,54.5005,5,0.508597,14.4443,92
DATA,1775751625,806569099,4513,0,,4/9/2026,11:20:25,16753.137,432.36621,2105.5532,39.3397,55.001,28.06,40.2568,0.00288592,11.3828,54.5005,-34.25,0.508597,14.4443,230
DATA,1775751626,806569099,4517,0,,4/9/2026,11:20:26,16732.523,433.05835,2105.7329,39.3384,55.001,28.0592,40.2568,0.00287893,11.3831,54.5005,-219,0.508597,14.4435,246
DATA,1775751627,806569099,4521,0,,4/9/2026,11:20:27,16703.404,428.35641,2105.0679,39.3347,55.001,28.0583,40.2568,0.00292248,11.3831,54.5005,-4,0.508597,14.4431,123
DATA,1775751628,806569099,4525,0,,4/9/2026,11:20:28,16665.002,429.12085,2104.5388,39.3343,55.001,28.055,40.2568,0.00292215,11.3834,54.5005,-96.75,0.508597,14.4439,33
DATA,1775751629,806569099,4529,0,,4/9/2026,11:20:29,16636.773,432.57706,2119.5803,39.3376,55.001,28.055,40.2568,0.00287359,11.3835,54.5005,-6.75,0.508597,14.4443,11
DATA,1775751630,806230068,4533,0,,4/9/2026,11:20:30,16726.877,433.92535,2132.8889,39.3401,55.001,28.055,40.2568,0.0028855,11.3833,54.5005,282.25,0.508597,14.4408,230
DATA,1775751631,806230068,4537,0,,4/9/2026,11:20:31,16788.471,435.86734,2995.0544,39.3426,55.001,28.0621,40.2568,0.00295327,11.3811,54.5005,824,0.508597,14.4408,188
DATA,1775751632,806230068,4541,0,,4/9/2026,11:20:32,16785.93,435.51266,2804.6028,39.3442,55.001,28.0745,40.2568,0.00285157,11.381,54.5005,2071.5,0.508597,14.4404,213
DATA,1775751633,806230068,4545,0,,4/9/2026,11:20:33,16725.576,431.60944,2189.2346,39.3413,55.001,28.0998,40.2568,0.0028912,11.3833,54.5005,1785,0.508597,14.44,90
DATA,1775751634,806230068,4549,0,,4/9/2026,11:20:34,16567.467,431.96173,2136.0674,39.3426,55.001,28.1338,40.2568,0.0028743,11.3837,54.5009,1368.75,0.508597,14.44,250
DATA,1775751635,806230068,4553,0,,4/9/2026,11:20:35,16472.91,432.05316,2132.4695,39.3442,55.001,28.1658,40.2568,0.0028685,11.3847,54.5013,1037,0.508597,14.4396,133
DATA,1775751636,806230068,4557,0,,4/9/2026,11:20:36,16458.035,432.26324,2129.7964,39.343,55.001,28.1857,40.2568,0.00286319,11.3847,54.5013,720.75,0.508597,14.44,191
DATA,1775751637,805891036,4561,0,,4/9/2026,11:20:37,16399.883,432.79138,2106.2861,39.3434,55.001,28.1931,40.2568,0.00285477,11.384,54.5013,434.25,0.508597,14.4416,45
DATA,1775751638,805891036,4565,0,,4/9/2026,11:20:38,16404.082,432.07922,2102.738,39.3451,55.001,28.1998,40.2568,0.00285363,11.384,54.5013,231.25,0.508597,14.4416,227
DATA,1775751639,805891036,4569,0,,4/9/2026,11:20:39,16475.775,432.79663,2107.2507,39.3442,55.001,28.2006,40.2568,0.00285145,11.3839,54.5013,-991,0.508597,14.4443,254
DATA,1775751640,805891036,4573,0,,4/9/2026,11:20:40,16550.273,434.34439,2111.3093,39.3442,55.001,28.184,40.2566,0.00284381,11.3836,54.5013,-2110.5,0.508022,14.4443,22
DATA,1775751641,805891036,4577,0,,4/9/2026,11:20:41,16573.338,433.96408,2130.7195,39.3442,55.001,28.1525,40.2543,0.00284464,11.3832,54.5013,-1958.25,0.506297,14.4439,173
DATA,1775751642,805891036,4581,0,,4/9/2026,11:20:42,16591.67,433.88431,2151.4453,39.3434,55.001,28.1201,40.2541,0.00285778,11.3832,54.5013,-537.75,0.506297,14.4443,58
DATA,1775751643,805891036,4585,0,,4/9/2026,11:20:43,16621.045,434.07858,2180.9395,39.343,55.001,28.1114,40.2545,0.00285833,11.3832,54.5013,-292.75,0.506297,14.4423,62
DATA,1775751644,805891036,4589,0,,4/9/2026,11:20:44,16716.996,432.39508,2275.4148,39.343,55.001,28.1106,40.2545,0.00287662,11.3827,54.5011,227,0.506297,14.4439,146
DATA,1775751645,805546045,4593,0,,4/9/2026,11:20:45,16839.082,431.77017,2198.6831,39.3438,55.001,28.1164,40.2545,0.00289704,11.3826,54.5005,225.25,0.506297,14.4423,78
DATA,1775751646,805546045,4597,0,,4/9/2026,11:20:46,16515.238,430.77774,2115.0144,39.343,55.001,28.1226,40.2545,0.00288877,11.3829,54.5005,-310,0.506297,14.4427,174
DATA,1775751647,805546045,4601,0,,4/9/2026,11:20:47,16305.962,435.83478,2100.1848,39.3409,55.001,28.1106,40.2545,0.00281089,11.3839,54.5005,-554.75,0.506297,14.4404,115
DATA,1775751648,805546045,4605,0,,4/9/2026,11:20:48,16145.107,439.30112,2098.1072,39.3422,55.001,28.1035,40.2545,0.00283244,11.3847,54.5005,-946,0.506297,14.44,97
DATA,1775751649,805546045,4609,0,,4/9/2026,11:20:49,16086.548,439.70087,2099.478,39.343,55.001,28.0932,40.2545,0.00282665,11.3853,54.5005,281,0.506297,14.4392,105
DATA,1775751650,805546045,4613,0,,4/9/2026,11:20:50,16122.024,438.05389,2099.0532,39.3422,55.001,28.0944,40.2545,0.00281338,11.3852,54.5005,-765.25,0.506297,14.4392,97
DATA,1775751651,805546045,4617,0,,4/9/2026,11:20:51,16156.584,435.17654,2098.7776,39.3422,55.001,28.0948,40.2545,0.00281338,11.3848,54.5005,609.5,0.506297,14.4392,43
DATA,1775751652,805202960,4621,0,,4/9/2026,11:20:52,16197.965,433.54504,2098.98,39.3422,55.001,28.0986,40.2545,0.00282315,11.3844,54.5005,740.25,0.506297,14.4392,226
DATA,1775751653,805202960,4625,0,,4/9/2026,11:20:53,16228.433,433.51321,2098.1179,39.3422,55.001,28.1098,40.2545,0.00282687,11.3847,54.5005,1130.25,0.506297,14.4384,105
DATA,1775751654,805202960,4629,0,,4/9/2026,11:20:54,16273.34,433.90616,2098.2927,39.3413,55.001,28.1222,40.2545,0.00283645,11.3846,54.5005,368.75,0.506297,14.4388,28
DATA,1775751655,805202960,4633,0,,4/9/2026,11:20:55,16271.15,434.12207,2097.9707,39.3422,55.001,28.123,40.2545,0.00282455,11.3848,54.5005,-72.5,0.506297,14.4392,151
DATA,1775751656,805202960,4637,0,,4/9/2026,11:20:56,16256.898,435.26752,2098.2495,39.3417,55.001,28.123,40.2545,0.00282228,11.3845,54.5005,-103.25,0.506297,14.4412,65
DATA,1775751657,805202960,4641,0,,4/9/2026,11:20:57,16274.059,435.50241,2099.9065,39.3422,55.001,28.1176,40.2545,0.0028208,11.3848,54.5005,-160.25,0.506297,14.4412,49
DATA,1775751658,805202960,4645,0,,4/9/2026,11:20:58,16280.479,434.60333,2102.3267,39.3417,55.001,28.1127,40.2545,0.00282637,11.3849,54.5005,-60.5,0.506297,14.4412,1
DATA,1775751659,805202960,4649,0,,4/9/2026,11:20:59,16313.61,433.92914,2102.2195,39.3417,55.001,28.1156,40.2545,0.00283809,11.3846,54.5005,260.25,0.506297,14.4412,7
DATA,1775751660,804862022,4653,0,,4/9/2026,11:21:00,16382.025,431.69507,2101.8403,39.3413,55.001,28.1264,40.2545,0.00286852,11.3844,54.5005,2741,0.506297,14.4408,193
DATA,1775751661,804862022,4657,0,,4/9/2026,11:21:01,16439.979,432.09326,2123.1833,39.343,55.001,28.1558,40.2547,0.00290657,11.3841,54.5005,108.25,0.506872,14.4404,7
DATA,1775751662,804862022,4661,0,,4/9/2026,11:21:02,16458.873,434.24875,2139.9182,39.3438,55.001,28.1608,40.2553,0.0028694,11.384,54.5005,-19.75,0.507064,14.4404,223
DATA,1775751663,804862022,4665,0,,4/9/2026,11:21:03,16479.074,432.82556,2125.0276,39.3426,55.001,28.1409,40.2553,0.00292371,11.3833,54.5005,-2071.25,0.507064,14.4408,141
DATA,1775751664,804862022,4669,0,,4/9/2026,11:21:04,16515.639,434.76523,2115.8433,39.3434,55.001,28.1023,40.2553,0.00286613,11.3841,54.5005,-1127.5,0.507064,14.4384,92
DATA,1775751665,804862022,4673,0,,4/9/2026,11:21:05,16545.842,434.0231,2130.1318,39.3426,55.001,28.0816,40.2553,0.00292179,11.3832,54.5005,-433.5,0.507064,14.4384,236
DATA,1775751666,804862022,4677,0,,4/9/2026,11:21:06,16613.57,431.79431,2206.4224,39.3434,55.0008,28.0762,40.2553,0.0029622,11.3831,54.5005,1393,0.507064,14.4372,157
DATA,1775751667,804517030,4681,0,,4/9/2026,11:21:07,16667.713,426.53467,2198.343,39.3438,55.0006,28.1044,40.2553,0.002971,11.3834,54.5005,1625,0.507064,14.4376,122
DATA,1775751668,804517030,4685,0,,4/9/2026,11:21:08,16696.789,430.69608,2149.5564,39.3438,55.0008,28.1276,40.2553,0.00289776,11.383,54.5005,1162.75,0.507064,14.4372,159
DATA,1775751669,804517030,4689,0,,4/9/2026,11:21:09,16734.965,429.30511,2129.9343,39.3438,55.0006,28.1475,40.2553,0.00291637,11.3829,54.5005,928.75,0.507064,14.4372,145
DATA,1775751670,804517030,4693,0,,4/9/2026,11:21:10,16870.154,428.68906,2135.5088,39.3438,55.0006,28.1583,40.2553,0.00293247,11.3825,54.5005,484.25,0.507064,14.4372,119
DATA,1775751671,804517030,4697,0,,4/9/2026,11:21:11,16991.441,428.68323,2126.7932,39.3451,55.0006,28.1649,40.2553,0.00294499,11.3825,54.5005,464.25,0.507064,14.4376,131
DATA,1775751672,804517030,4701,0,,4/9/2026,11:21:12,16895.473,431.33914,2105.7253,39.3451,55.0006,28.172,40.2553,0.00293029,11.382,54.5005,648.5,0.507064,14.4376,199
DATA,1775751673,804517030,4705,0,,4/9/2026,11:21:13,16762.545,432.42599,2102.0022,39.3451,55.0008,28.1774,40.2553,0.00289474,11.3831,54.5005,257,0.507064,14.4404,199
DATA,1775751674,804517030,4709,0,,4/9/2026,11:21:14,16653.047,431.91519,2103.6255,39.3459,55.0008,28.1844,40.2553,0.00287975,11.3836,54.5005,93.75,0.507064,14.44,230
DATA,1775751675,804177999,4713,0,,4/9/2026,11:21:15,16507.623,432.37488,2101.718,39.3471,55.001,28.1865,40.2553,0.0028676,11.3838,54.5005,49,0.507064,14.4396,49
DATA,1775751676,804177999,4717,0,,4/9/2026,11:21:16,16378.184,433.74948,2100.043,39.3455,55.0008,28.1877,40.2553,0.00284182,11.3848,54.5005,105.75,0.507064,14.4396,100
DATA,1775751677,804177999,4721,0,,4/9/2026,11:21:17,16293.252,434.56345,2099.0088,39.3467,55.0006,28.1873,40.2553,0.00282473,11.3843,54.5005,-82,0.507064,14.4396,251
DATA,1775751678,804177999,4725,0,,4/9/2026,11:21:18,16335.039,435.56989,2099.9536,39.3471,55.0008,28.1873,40.2553,0.0028238,11.3843,54.5005,-212.25,0.507064,14.4396,161
DATA,1775751679,804177999,4729,0,,4/9/2026,11:21:19,16406.582,432.67313,2101.2695,39.3467,55.0003,28.1877,40.2553,0.00284751,11.3842,54.5005,993.75,0.507064,14.4396,163
DATA,1775751680,804177999,4733,0,,4/9/2026,11:21:20,16591.225,431.65918,2101.594,39.3471,55.0003,28.1981,40.2553,0.00288105,11.3835,54.5005,846.25,0.507064,14.4388,80
DATA,1775751681,804177999,4737,0,,4/9/2026,11:21:21,16807.615,429.08865,2101.7727,39.3471,55.0003,28.2043,40.2553,0.00292204,11.3829,54.5005,756.5,0.507064,14.4372,78
DATA,1775751682,803833007,4741,0,,4/9/2026,11:21:22,17054.727,428.84235,2101.4895,39.3476,55.0003,28.2106,40.2553,0.00295101,11.3821,54.5005,552,0.507064,14.4372,196
DATA,1775751683,803833007,4745,0,,4/9/2026,11:21:23,16903.736,430.33835,2100.1548,39.348,55.0003,28.218,40.2553,0.00292633,11.3825,54.5005,369.75,0.507064,14.4368,9
DATA,1775751684,803833007,4749,0,,4/9/2026,11:21:24,16838.141,429.92889,2098.8159,39.3484,55.0003,28.2247,40.2553,0.0029205,11.383,54.5005,378.75,0.507064,14.4357,50
DATA,1775751685,803833007,4753,0,,4/9/2026,11:21:25,16823.654,430.26746,2107.4829,39.3488,55.0003,28.2296,40.2553,0.00291325,11.3827,54.5005,67.75,0.507064,14.4357,83
DATA,1775751686,803833007,4757,0,,4/9/2026,11:21:26,16685.67,432.59674,2108.123,39.35,55.0003,28.2292,40.2553,0.00288091,11.3834,54.5005,106.25,0.507064,14.4361,166
DATA,1775751687,803833007,4761,0,,4/9/2026,11:21:27,16527.465,433.80038,2102.8618,39.35,55.0003,28.2325,40.2553,0.00285391,11.3838,54.5005,26,0.507064,14.4361,61
DATA,1775751688,803833007,4765,0,,4/9/2026,11:21:28,16609.67,434.70789,2102.457,39.3496,55.0003,28.2309,40.2553,0.00285142,11.3835,54.5005,-338.5,0.507064,14.4361,21
DATA,1775751689,803833007,4769,0,,4/9/2026,11:21:29,16575.113,432.77423,2101.3765,39.3488,55.0003,28.2292,40.2553,0.00286982,11.3834,54.5005,43.75,0.507064,14.4357,85
DATA,1775751690,803494930,4773,0,,4/9/2026,11:21:30,16445.469,437.3118,2101.3254,39.3492,55.0003,28.2176,40.2553,0.00280488,11.3841,54.5005,-3395.5,0.507064,14.4384,110
DATA,1775751691,803494930,4777,0,,4/9/2026,11:21:31,16396.395,438.00488,2102.1729,39.3484,55.0003,28.1624,40.2541,0.00280903,11.3835,54.5009,-2799.25,0.505147,14.438,180
DATA,1775751692,803494930,4781,0,,4/9/2026,11:21:32,16402.219,438.82159,2104.2261,39.3471,55.0003,28.1048,40.2516,0.00280011,11.3843,54.5009,-1455.5,0.503998,14.4376,149
DATA,1775751693,803494930,4785,0,,4/9/2026,11:21:33,16420.201,440.82111,2103.6372,39.3476,55.0003,28.0509,40.2518,0.0027946,11.3844,54.5011,-2392.5,0.503998,14.4384,103
